"lambda";"moy"
890;0,0411299036
891;0,040992756
892;0,041429766
893;0,041068923
894;0,0408602066
895;0,0408465746
896;0,0412609472
897;0,0418837298
898;0,0429648348
899;0,0430424202
900;0,0422648494
901;0,0428801694
902;0,043517706
903;0,0438815708
904;0,0425008976
905;0,040212512
906;0,0419250696
907;0,0422086544
908;0,0401786222
909;0,0401214214
910;0,0408147664
911;0,042043849
912;0,042758616
913;0,0428937944
914;0,0410842806
915;0,0394512048
916;0,0398618034
917;0,040250211
918;0,0406238302
919;0,0401041984
920;0,0402427008
921;0,0419339964
922;0,0416372418
923;0,0404302808
924;0,0405485712
925;0,0400008008
926;0,0384941572
927;0,0390491836
928;0,0401312064
929;0,040727446
930;0,0409145336
931;0,040707147
932;0,0426289754
933;0,0441284086
934;0,0433119956
935;0,0416983188
936;0,0395513534
937;0,040731224
938;0,0411687486
939;0,0400183826
940;0,0417106216
941;0,044359443
942;0,0444042172
943;0,042153693
944;0,0369336186
945;0,0388862034
946;0,0414866112
947;0,0388264104
948;0,0388103868
949;0,0410685534
950;0,0410557662
951;0,0405243506
952;0,0392376752
953;0,0388654216
954;0,0390292586
955;0,0415823192
956;0,0436272188
957;0,0447426454
958;0,0417520868
959;0,0377134776
960;0,037695867
961;0,0373763366
962;0,036711019
963;0,0395397894
964;0,0416506498
965;0,038363584
966;0,037171439
967;0,037584008
968;0,0395697218
969;0,0408280498
970;0,0401375928
971;0,0413020058
972;0,0430597494
973;0,03814566
974;0,037310616
975;0,0427415584
976;0,0456002304
977;0,0473800556
978;0,046686333
979;0,043623062
980;0,0381254908
981;0,035151077
982;0,0343437002
983;0,0396634178
984;0,0424086026
985;0,0434315306
986;0,0442181196
987;0,043564226
988;0,0399295784
989;0,038422451
990;0,0377557022
991;0,036239502
992;0,035527709
993;0,035929326
994;0,0372986096
995;0,03820556
996;0,0356017646
997;0,0382435242
998;0,0455227368
999;0,0427788432
1000;0,040372783
1001;0,0420334054
1002;0,0430294692
1003;0,0436707586
1004;0,0455102374
1005;0,0455746722
1006;0,0425436202
1007;0,0372868348
1008;0,0331592802
1009;0,0461270896
1010;0,0511803024
1011;0,0467567572
1012;0,0430358394
1013;0,0387643928
1014;0,0320866154
1015;0,0332025344
1016;0,0406194872
1017;0,0372241856
1018;0,0342946794
1019;0,034384895
1020;0,0375861782
1021;0,0423626726
1022;0,0444224004
1023;0,0455895196
1024;0,045374832
1025;0,034604785
1026;0,0238247944
1027;0,0392569798
1028;0,0344419658
1029;0,0079485342
