"lambda";"moy"
806;0,6303473464
807;0,6305475096
808;0,6302964694
809;0,6301924432
810;0,6303161588
811;0,6304942624
812;0,6306629678
813;0,6306350806
814;0,6306012478
815;0,630560958
816;0,6304853922
817;0,6305122532
818;0,6309104588
819;0,6310325508
820;0,6309574626
821;0,6309495712
822;0,6310084732
823;0,6312000974
824;0,6313454656
825;0,6314644966
826;0,6314843442
827;0,6314079588
828;0,6312004194
829;0,6318640384
830;0,6326110526
831;0,6324927006
832;0,6323350512
833;0,6321412318
834;0,6324266108
835;0,6328309426
836;0,6333948166
837;0,6336823548
838;0,6338045246
839;0,634315064
840;0,6347354794
841;0,634975355
842;0,6354409072
843;0,6359819068
844;0,6363601092
845;0,6367948532
846;0,637296031
847;0,6375256296
848;0,637688718
849;0,6378171332
850;0,6383598218
851;0,639241582
852;0,6388859336
853;0,6387365816
854;0,6393908682
855;0,639611339
856;0,6396087302
857;0,639924036
858;0,6401874554
859;0,640363432
860;0,64108526
861;0,6419313052
862;0,6422908126
863;0,64256839
864;0,6427574072
865;0,6433308472
866;0,6440469404
867;0,6450161388
868;0,6456902516
869;0,6461551374
870;0,6466734378
871;0,6473240758
872;0,6482422678
873;0,6487030966
874;0,649056554
875;0,6510014394
876;0,6522603414
877;0,652515497
878;0,652532933
879;0,6526254866
880;0,6535348538
881;0,6541981306
882;0,6546232434
883;0,6550475474
884;0,6555676054
885;0,6563606024
886;0,6570407354
887;0,6576561204
888;0,65781066
889;0,6572516654
890;0,6553369862
891;0,655809313
892;0,6571823682
893;0,65782659
894;0,6586086008
895;0,6595608858
896;0,6603174702
897;0,661166219
898;0,6625531748
899;0,6634954022
900;0,6640619098
901;0,663843982
902;0,6641427554
903;0,665916096
904;0,6672100452
905;0,6682551326
906;0,6696112976
907;0,6706269554
908;0,6710712326
909;0,6717113924
910;0,6725119572
911;0,6739630352
912;0,6744864478
913;0,6739657256
914;0,6747254396
915;0,6754471272
916;0,6751410722
917;0,6754532226
918;0,6762324462
919;0,6766798184
920;0,677166766
921;0,6777728526
922;0,6780201858
923;0,678140758
924;0,6791545766
925;0,6798475174
926;0,6800654938
927;0,6801063582
928;0,6801229814
929;0,6802956008
930;0,6815789532
931;0,6839341814
932;0,683914884
933;0,6836572148
934;0,683695871
935;0,684367163
936;0,685454602
937;0,6856858794
938;0,686311943
939;0,6877358164
940;0,68941557
941;0,6911657796
942;0,6923496198
943;0,693050913
944;0,6931330658
945;0,693306882
946;0,6937572646
947;0,6953819556
948;0,6952733846
949;0,6936785772
950;0,6945333466
951;0,695984978
952;0,6982988272
953;0,6991200794
954;0,699097
955;0,6981977544
956;0,6981832114
957;0,6996926478
958;0,7009208878
959;0,7015980332
960;0,6983808096
961;0,6976463832
962;0,6997614324
963;0,700901692
964;0,7018345888
965;0,7026090514
966;0,703436785
967;0,7043036268
968;0,7030844334
969;0,7020024464
970;0,7015484706
971;0,701506041
972;0,7018065046
973;0,7047912744
974;0,7066993772
975;0,7069591002
976;0,708378691
977;0,7101867578
978;0,7119691126
979;0,7140591532
980;0,7164717642
981;0,7165925078
982;0,7154607992
983;0,711286761
984;0,7121631922
985;0,7165102468
986;0,7141076082
987;0,7129682948
988;0,7147397062
989;0,7150474256
990;0,71466741
991;0,7135614222
992;0,712371651
993;0,7110798316
994;0,7136444398
995;0,716713974
996;0,7174545374
997;0,7202393986
998;0,7249234948
999;0,7255418524
1000;0,7251180286
1001;0,7230055928
1002;0,7212147974
1003;0,7196136322
1004;0,7206002814
1005;0,722630675
1006;0,7263890604
1007;0,7222265034
1008;0,7156989018
1009;0,7152907388
1010;0,7171280146
1011;0,7217470536
1012;0,722395384
1013;0,7223165352
1014;0,722510322
1015;0,722704503
1016;0,722899114
1017;0,7235605654
1018;0,7243341616
1019;0,7253114624
1020;0,7300921344
1021;0,7364889784
1022;0,729863306
1023;0,726926132
1024;0,7298078572
1025;0,7276846252
1026;0,7237095236
1027;0,7187047178
1028;0,7180570334
1029;0,7218390066
1030;0,7299483614
1031;0,7364189124
1032;0,7342290226
1033;0,73180049
1034;0,7291938196
1035;0,7221648284
1036;0,7194397286
1037;0,7266451356
1038;0,726611895
1039;0,7235228392
1040;0,7213111958
1041;0,7211008864
1042;0,7236022636
1043;0,7253166686
1044;0,7283457866
1045;0,737969576
1046;0,7380833934
1047;0,7296881614
1048;0,7261556556
1049;0,723912784
1050;0,7240760474
1051;0,71723295
1052;0,706293706
1053;0,7415394962
1054;0,7576876202
1055;0,736401841
1056;0,7316479122
1057;0,7339643524
1058;0,7466515734
1059;0,7542950098
1060;0,7546575192
1061;0,7503870436
1062;0,7444975668
1063;0,7382952542
1064;0,7259779878
1065;0,7073025282
1066;0,7318299036
1067;0,747378746
1068;0,7325004846
1069;0,7334967168
1070;0,7409875904
1071;0,7161119848
1072;0,6969398218
1073;0,6899201262
1074;0,7036867276
1075;0,7199847286
