"lambda";"moy"
908;0,7596923630625
909;0,759681394625
910;0,7599067630625
911;0,7600419723125
912;0,7604357723125
913;0,761117392375
914;0,761358221375
915;0,7616209840625
916;0,762236231125
917;0,762684121875
918;0,7630103535625
919;0,7631837703125
920;0,7631194224375
921;0,7625498315625
922;0,7627674791875
923;0,763385195375
924;0,76422576575
925;0,7646127761875
926;0,76433966425
927;0,7641461930625
928;0,7639845809375
929;0,763884485
930;0,7637839394375
931;0,7636841223125
932;0,7632850665
933;0,7631410310625
934;0,7639305775625
935;0,7643852358125
936;0,7646281803125
937;0,7647370793125
938;0,764588553625
939;0,7639463380625
940;0,7639428775
941;0,7642424593125
942;0,7650300289375
943;0,7651795065625
944;0,764508656
945;0,7642600649375
946;0,7642048404375
947;0,7645731139375
948;0,7649922539375
949;0,7654584935625
950;0,7648340699375
951;0,764260715375
952;0,764136655875
953;0,7648172966875
954;0,7659537405625
955;0,7655223113125
956;0,7651003533125
957;0,76469269175
958;0,7643456055625
959;0,7641924141875
960;0,765524178
961;0,7657360711875
962;0,7646633558125
963;0,763884650875
964;0,763508766875
965;0,7645275005625
966;0,765053108125
967;0,7652079729375
968;0,7656817076875
969;0,765671011
970;0,764475777125
971;0,7647973255
972;0,765798338625
973;0,765129425125
974;0,7649859221875
975;0,7656303103125
976;0,7655893531875
977;0,7652947914375
978;0,764506643375
979;0,7647426535
980;0,76602060325
981;0,764532472875
982;0,7632452758125
983;0,764006649625
984;0,7638304894375
985;0,7630196965625
986;0,7638206901875
987;0,763876122625
988;0,7623180686875
989;0,7624436926875
990;0,7634633204375
991;0,7661694875
992;0,7672467755
993;0,7660653085625
994;0,7643072205
995;0,76268906425
996;0,7625550883125
997;0,7624669103125
998;0,7624206679375
999;0,76176588225
1000;0,761774194875
1001;0,763792965
1002;0,76379921375
1003;0,7626060948125
1004;0,7635461579375
1005;0,763572051875
1006;0,761921123625
1007;0,7626007944375
1008;0,7639777396875
1009;0,763421822625
1010;0,76298988875
1011;0,7626934885
1012;0,762042770875
1013;0,7618458436875
1014;0,763612584875
1015;0,7638619475625
1016;0,7628932750625
1017;0,7655372573125
1018;0,766955414375
1019;0,7648448386875
1020;0,764353554375
1021;0,7645856808125
1022;0,7621012120625
1023;0,760584043625
1024;0,7604208920625
1025;0,7613413814375
1026;0,7628238714375
1027;0,764114810625
1028;0,7640011279375
1029;0,7623259139375
1030;0,763774033625
1031;0,7641236858125
1032;0,7591074604375
1033;0,7614580591875
1034;0,7692900861875
1035;0,765009282625
1036;0,761851679
1037;0,761578370625
1038;0,7581683565
1039;0,7536566081875
1040;0,7560557000625
1041;0,7611869990625
1042;0,7696766315625
1043;0,7673266029375
1044;0,7645097515625
1045;0,7744359019375
1046;0,774067900875
1047;0,7643850755
1048;0,7670853740625
1049;0,768548485
1050;0,761511068625
1051;0,759094424625
1052;0,7597552535
1053;0,76311215175
1054;0,7650341751875
1055;0,7631231624375
1056;0,7664392145
1057;0,7717184760625
1058;0,770376447875
1059;0,773518261875
1060;0,780664836
1061;0,770529388375
1062;0,7581778380625
1063;0,752711061375
1064;0,7615841235
1065;0,783889442875
1066;0,7711257533125
1067;0,761364153
1068;0,762808456375
1069;0,760259290375
1070;0,755582723125
1071;0,763736486625
1072;0,76388876525
1073;0,7543671084375
1074;0,7525382335
1075;0,75506349175
